"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11"
"905",1.6316165236748,0.551623550797877,0.108909299590058,0.0337227643088732,3073.98736443969,0,0,0,42634.7163462104,762687.615880009,1655483.69203857,1229218.94729979,1117229.88907877,1844301.60764996,3350964.57876109,2242911.39309975,2092585.64492226,1943406.17067459,2564359.29134122,3241433.6821103,2429543.67418213,88.3621784748454,69.5779451779835,95.7477970554546,61.6488564675376,102.859112348552,288.468993321456,183.399375028062,132.606668534282,112.509619648906,261.218276907493,202.177937593743
"908",2.02307482245245,0.466356493147426,0.103885808682087,0.0315845960779948,3071.58305698029,0,0,0,38886.4261628386,695795.640211037,1407783.0415753,1034017.51168961,922488.057102412,1491981.62999927,2620074.76418825,1708577.0871813,1561955.01544587,1445795.9679163,1905636.81373143,2415639.19797367,2013822.92600422,73.7178327757991,57.7951323270614,80.1378449791642,51.0625634957128,85.8794520714767,238.008441307413,152.284246369275,110.561358000745,91.6634717744634,218.856842022778,167.100870317208
"909",2.18274281187084,0.41651984454475,0.114550801999327,0.0350802287643558,3074.28172064434,0,0,0,37511.8170115374,671229.488012122,1292539.01282486,944736.818477548,835879.550600174,1340837.81797467,2310359.01489659,1490992.51239101,1358405.25376273,1256920.28183051,1659225.38201947,2110606.70504307,1644209.35945223,63.7354178504133,50.4238952408458,68.818707085785,44.8156506207834,74.128513899849,210.575661898446,134.776107020344,97.2099792765034,83.6121989033531,190.927053840761,148.987180470927
"910",2.11868782020645,0.467749649385435,0.099870846464024,0.0450170652902409,3073.35544630241,0,0,0,38543.9566900088,689699.58295967,1398775.601175,1026096.19258008,913449.046092003,1472859.56991965,2577473.04777086,1676657.2167568,1510047.9191954,1393431.08032457,1826490.3830793,2286732.57002961,1354000.91868383,72.4329118180139,56.5853297686401,78.9489297109563,49.8755174237727,84.4366768543234,231.72599894233,125.765204058956,89.3332448712314,83.3742448522406,172.206187678639,141.388681207294
"911",2.08918671442853,0.530217637284931,0.0921473292226817,0.0333929476081593,3074.21017561619,0,0,0,39678.8859016833,710022.218021318,1522639.7261177,1120455.61305395,1003353.78552938,1625674.36530802,2884625.24838901,1896393.83090458,1725788.94029995,1587683.04345873,2066399.81127631,2560222.47082312,1900214.30931252,77.9464888268418,60.4599506347535,85.4028799187967,53.0372072317686,90.979664547536,244.804023551026,143.849239809237,104.073918723364,87.9985076822751,205.162855974608,158.468563228701
"912",2.18939645109627,0.423157515319806,0.100564911962029,0.0363017394036629,3072.82950817479,0,0,0,37595.5158763438,672731.393757149,1316072.76707516,962792.171023495,852471.602459735,1367030.49066562,2364706.54499802,1522564.67027776,1372359.99992505,1268870.47239617,1672440.86036443,2121169.3878916,1589374.25970696,69.7407687920139,54.5161942158625,75.9796872431283,48.0716542116472,81.2892952076205,223.471711017081,132.43616802421,95.3190557810455,82.9500927724866,186.733659084863,146.74902654919
"913",1.6357528526217,0.61558548054374,0.113198496523174,0.0337352229607229,3075.38370044466,0,0,0,43941.6918157722,786142.945303292,1780444.53491965,1323837.97857974,1208287.81139534,2002337.04799798,3664454.37816651,2487352.00954501,2355158.66123126,2176891.22363782,2843371.56322109,3528321.21675794,2493396.97308761,85.7610408238687,67.7735910447632,92.6788066896286,60.1918580350122,99.7660265155878,282.547696116543,182.906114458541,132.246964500584,112.218881611642,260.502519904732,201.63940705681
"914",2.00533090437991,0.541583374552991,0.107865946147965,0.0351638478947597,3075.04886079924,0,0,0,40244.4777577831,720123.925214373,1535927.09461913,1131040.65125098,1015452.16426913,1652547.05797287,2937183.67088849,1948080.85296251,1802537.90460783,1660077.71563771,2163031.12567548,2681786.74064041,1889840.36359391,72.3900704453461,56.9504520128321,78.4928338704743,50.4308770632759,84.2801541337601,235.790878602996,146.550827287892,105.687055174087,90.9779011983128,207.539614863898,162.03034214825
"916",2.13933989204978,0.456132754489228,0.0972416656180478,0.0378398412379639,3072.57579072909,0,0,0,38283.0142431593,685031.758488973,1379626.05212084,1011460.08174063,899166.028764769,1447458.2104314,2526894.9434261,1638021.39617652,1477645.19820171,1364419.18395555,1791871.88359828,2255853.1075587,1584627.55364711,73.1483460277198,57.0079450251453,79.8687094525401,50.1681680002719,85.3071178613244,232.578042154778,133.228807937739,95.6432587536946,84.4035399367156,186.786365671786,148.049754495013
"919",1.77474112798381,0.61660109421119,0.0993041067471501,0.0311667409682138,3072.91549687843,0,0,0,42924.7366732666,768031.756505703,1760081.57327522,1305904.57726796,1187098.63663179,1955120.17821319,3564982.24786869,2401876.48506731,2241893.95059713,2065881.62702561,2685586.50803553,3310211.05433199,2488680.10076503,86.8304395872902,67.7981473089342,94.6772683204308,59.7384163453637,101.229472060633,277.420721125329,174.646726611184,126.902884692782,104.712385098251,251.453312585355,191.457446251728
"921",2.10242044079191,0.467681568663891,0.0977019863170758,0.0325180031092716,3072.2225508622,0,0,0,38602.7024264293,690746.044273085,1404054.2057232,1030366.20916222,917649.602138378,1480158.45930345,2593610.61134554,1686497.22846548,1531139.04979812,1414230.76463826,1857658.1517761,2341878.15610835,1884131.29339197,74.1752384867641,57.832590329392,80.9649458305461,50.9081675666831,86.498192786274,236.09967640771,144.632411821147,104.814536034544,87.8015154478595,207.032179599924,159.032894060125
"927",1.93526454461389,0.445027028458905,0.100417468370615,0.0361194450897148,3074.88522250179,0,0,0,38876.8652365228,695572.342135353,1391565.15221004,1023119.22486117,913375.268778914,1478925.27640864,2600961.55238012,1689483.10481342,1532609.20293321,1424174.18111313,1889635.20330976,2417996.03165768,1823897.46391969,78.9832130648459,61.7328246143474,86.0573364948722,54.4304010894965,92.0643997189966,253.001365447781,150.143736164825,108.097631994601,93.9097008662679,211.847317729838,166.312335115614
"928",1.96727038212822,0.542420917834055,0.0937589144069997,0.0283169859862967,3072.68576943826,0,0,0,40442.0445467855,723647.099707302,1568619.38689776,1157110.6040398,1040403.12882952,1693717.07286935,3028559.86629519,2000889.47211057,1837710.8129894,1694314.46372317,2212132.91046867,2757142.05265441,2389840.52754979,81.717034714242,63.4808465907013,89.4352722449865,55.7440116110022,95.3549380007684,257.66056878934,164.786714033487,120.460871491503,95.9931654921354,240.381131709099,179.409096104019
"929",1.73560624415729,0.564251667379327,0.107452755258999,0.0308374491450261,3071.83286170324,0,0,0,42167.1856356676,754417.055178958,1649948.55816333,1222594.92314356,1108295.79166665,1823239.39077373,3299851.61542867,2208796.26642286,2064598.38376722,1910840.01481535,2507119.67693829,3143027.0515204,2511654.65455835,83.8695805062778,65.9581847232913,90.9641308924322,58.3938167357775,97.6514292477968,272.93571631565,179.454492044781,130.483231154839,107.257307722967,258.751182031713,196.578941338876
"930",1.68261611142182,0.575504837582319,0.10366423729662,0.027663765149202,3072.55828081512,0,0,0,42757.394829321,764950.355004203,1696617.6908687,1259586.39148469,1144977.05147993,1888356.26292066,3437642.68053968,2305415.88373526,2158096.41552002,1998608.72270466,2623888.13631115,3294182.24546362,2900841.83664978,88.7705120245467,69.5829535380423,96.515365580508,61.4693073419907,103.419074637059,286.465288191328,194.847863900248,142.644479389222,112.694208061405,285.134434611279,211.77997615468
"931",1.85171957207674,0.52130980149843,0.103336911796478,0.0304959396248472,3071.22069479157,0,0,0,40655.3648173054,727402.51701656,1541587.13919795,1138174.99762521,1024811.26220114,1673600.22470643,2993251.7425614,1979570.79409915,1828756.76776418,1693084.29432564,2226812.62389469,2807700.8816253,2335189.74119368,80.8482457287526,63.3548091674494,87.9206692835679,55.9567271591877,94.194389387527,260.707392671772,169.065769426254,123.015393524264,100.714303629129,244.143392310138,185.051523570924
"933",2.0084403820775,0.466747223192814,0.103333274650544,0.0301677388136583,3071.94887952028,0,0,0,38952.1437908366,696966.077015514,1411736.743256,1037233.27930047,925752.468821533,1497964.76801013,2633048.61722421,1717328.34412027,1571343.45060923,1455085.86093023,1919200.97688502,2436355.25761114,2123492.49638064,74.5414641493441,58.4124622181365,81.0623768772983,51.5913996987735,86.8465565819439,240.368248101966,156.655998352598,114.063226185414,93.0208726924384,226.557489421807,171.33559055584
"938",1.84382588086603,0.501044991625786,0.109165796508445,0.0270179923357266,3073.15693119451,0,0,0,40321.3176223253,721406.649162873,1497942.16353964,1104928.90633664,993348.742182822,1620924.2563421,2886474.22927027,1904817.99811161,1769307.55904363,1641211.1851058,2167350.89529427,2754929.93770853,2621073.36254231,78.0616086659933,61.4805074463298,84.5724924971111,54.4819980833205,90.865016965637,254.982945036507,179.876545366938,131.87926883386,103.277499058011,264.069059972052,195.173185769609
"939",1.8394331910965,0.590746144603768,0.09183576261719,0.0399172274496837,3073.93207503718,0,0,0,42014.8428325135,751765.00607498,1700597.00200038,1259804.09388987,1141094.84844477,1871120.90487888,3395348.57720431,2267485.36243488,2071071.167481,1908140.00633458,2481681.01021844,3056463.80348515,1856209.88810278,88.7536199284252,68.822291929875,97.2646911351274,60.3609058893095,103.599252565426,278.531472726272,151.656429063238,108.514287517091,97.4686284958118,211.074227285704,169.141243010989
